"";"system:index";"CLOUD_COVER";"CLOUD_COVER_LAND";"EARTH_SUN_DISTANCE";"ESPA_VERSION";"GEOMETRIC_RMSE_MODEL";"GEOMETRIC_RMSE_MODEL_X";"GEOMETRIC_RMSE_MODEL_Y";"IMAGE_QUALITY";"LANDSAT_ID";"LEVEL1_PRODUCTION_DATE";"PIXEL_QA_VERSION";"SATELLITE";"SENSING_TIME";"SOLAR_AZIMUTH_ANGLE";"SOLAR_ZENITH_ANGLE";"SR_APP_VERSION";"WRS_PATH";"WRS_ROW";"system:asset_size";"system:band_names";"system:bands";"system:footprint";"system:id";"system:time_start";"system:version";".geo";"IMAGE_QUALITY_OLI";"IMAGE_QUALITY_TIRS";"system:time_end"
"216";"1_1_LC08_227061_20170904";15,25;15,25;1,008342;"2_23_0_1a";8,843;6,736;5,729;NA;"LC08_L1TP_227061_20170904_20170916_01_T1";1505591657000;"generate_pixel_qa_1.6.0";"LANDSAT_8";2017-09-04 13:47:55;72,19529;28,049431;"LaSRC_1.3.0";227;61;594747819;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.29372992930756,-1.833557913447017, -53.28413205935006,-1.7883069722799838, -53.28039912115582,-1.770694628453987, -53.148237009029465,-1.1475797272920683, -53.06849621513051,-0.7710913595078424, -53.0651744887168,-0.7552126571264833, -53.06599465407213,-0.7548008024612479, -53.10369451865015,-0.7467041480443194, -54.20171591880525,-0.5108829609649922, -54.69763226692816,-0.40422302681687083, -54.69872928616669,-0.4042233315696141, -54.70438975889842,-0.43047336422162247, -54.885910574617455,-1.2800277456892342, -55.069044935420315,-2.1388323614194693, -55.06857420905779,-2.139304802980986, -55.045045093884845,-2.1444324167594617, -53.58691356253799,-2.4604768460200686, -53.43383645809679,-2.493522415562233, -53.42633568860051,-2.4584924429660724, -53.35429149096505,-2.1191952069131887, -53.29372992930756,-1.833557913447017)";"LANDSAT/LC08/C01/T1_SR/LC08_227061_20170904";1504532875660;1522719812368662;"{""type"":""Polygon"",""coordinates"":[[[-53.29372992930756,-1.833557913447017],[-53.28413205935006,-1.7883069722799838],[-53.28039912115582,-1.770694628453987],[-53.148237009029465,-1.1475797272920683],[-53.06849621513051,-0.7710913595078424],[-53.0651744887168,-0.7552126571264833],[-53.06599465407213,-0.7548008024612479],[-53.10369451865015,-0.7467041480443194],[-54.20171591880525,-0.5108829609649922],[-54.69763226692816,-0.40422302681687083],[-54.69872928616669,-0.4042233315696141],[-54.70438975889842,-0.43047336422162247],[-54.885910574617455,-1.2800277456892342],[-55.069044935420315,-2.1388323614194693],[-55.06857420905779,-2.139304802980986],[-55.045045093884845,-2.1444324167594617],[-53.58691356253799,-2.4604768460200686],[-53.43383645809679,-2.493522415562233],[-53.42633568860051,-2.4584924429660724],[-53.35429149096505,-2.1191952069131887],[-53.29372992930756,-1.833557913447017]]]}";9;9;NA
"217";"1_1_LC08_227061_20171022";10,28;10,28;0,99511;"2_23_0_1a";9,022;6,892;5,821;NA;"LC08_L1TP_227061_20171022_20171107_01_T1";1510018814000;"generate_pixel_qa_1.6.0";"LANDSAT_8";2017-10-22 13:48:07;114,04184;24,991173;"LaSRC_1.3.0";227;61;610052295;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.09162206386767,-0.7541701011931367, -53.12252384858755,-0.7475332697139216, -53.31249504944876,-0.7067994321642056, -54.495837154826575,-0.4527062091813811, -54.723256339291545,-0.40381659790387575, -54.724973060336,-0.4113153415886425, -54.90949441882046,-1.2753005853105883, -55.093609201930676,-2.1390684061100074, -54.685268713585884,-2.2277263679515644, -53.827869702867105,-2.413379897122453, -53.458620133085226,-2.493105738729945, -53.457233470030545,-2.4867490069300455, -53.445171206142255,-2.430282266566414, -53.36379990887874,-2.0468754087725425, -53.30009595712011,-1.7463579038960828, -53.29102755983866,-1.70354630580606, -53.17245555444724,-1.1443628338329723, -53.16157655825808,-1.0931145058872451, -53.1537354713753,-1.0560554872770542, -53.095387400495916,-0.7797809838766709, -53.090198010943936,-0.7546465137994951, -53.09162206386767,-0.7541701011931367)";"LANDSAT/LC08/C01/T1_SR/LC08_227061_20171022";1508680087280;1522719815298100;"{""type"":""Polygon"",""coordinates"":[[[-53.09162206386767,-0.7541701011931367],[-53.12252384858755,-0.7475332697139216],[-53.31249504944876,-0.7067994321642056],[-54.495837154826575,-0.4527062091813811],[-54.723256339291545,-0.40381659790387575],[-54.724973060336,-0.4113153415886425],[-54.90949441882046,-1.2753005853105883],[-55.093609201930676,-2.1390684061100074],[-54.685268713585884,-2.2277263679515644],[-53.827869702867105,-2.413379897122453],[-53.458620133085226,-2.493105738729945],[-53.457233470030545,-2.4867490069300455],[-53.445171206142255,-2.430282266566414],[-53.36379990887874,-2.0468754087725425],[-53.30009595712011,-1.7463579038960828],[-53.29102755983866,-1.70354630580606],[-53.17245555444724,-1.1443628338329723],[-53.16157655825808,-1.0931145058872451],[-53.1537354713753,-1.0560554872770542],[-53.095387400495916,-0.7797809838766709],[-53.090198010943936,-0.7546465137994951],[-53.09162206386767,-0.7541701011931367]]]}";9;9;NA
"218";"1_1_LC08_227062_20170718";0,08;0,08;1,016267;"2_23_0_1a";9,496;7,546;5,765;NA;"LC08_L1TP_227062_20170718_20170727_01_T1";1501196226000;"generate_pixel_qa_1.6.0";"LANDSAT_8";2017-07-18 13:48:04;48,612137;37,001415;"LaSRC_1.3.0";227;62;503897112;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.73504269419331,-3.939814567253023, -53.73465864177683,-3.938245621858442, -53.71305053619046,-3.836578133472191, -53.69729592179775,-3.762242217400585, -53.57424196555899,-3.181986396235182, -53.48501760743701,-2.7607045423646257, -53.366515045430695,-2.201669289048745, -53.36739521518798,-2.201229277826864, -53.503736468351704,-2.172028155015973, -54.07179303476617,-2.0501829843941812, -55.000633249850154,-1.8503483890391064, -55.00210684841422,-1.8503500401873327, -55.183916353853604,-2.7004034256239575, -55.365765938725694,-3.551359152912664, -55.37296289511377,-3.585141283357876, -55.288795078674084,-3.6034587270236162, -54.75477297339044,-3.7194527325764106, -54.11574040875037,-3.857728151405666, -53.83272573365923,-3.918774865595274, -53.73504269419331,-3.939814567253023)";"LANDSAT/LC08/C01/T1_SR/LC08_227062_20170718";1500385684260;1522719855200881;"{""type"":""Polygon"",""coordinates"":[[[-53.73504269419331,-3.939814567253023],[-53.73465864177683,-3.938245621858442],[-53.71305053619046,-3.836578133472191],[-53.69729592179775,-3.762242217400585],[-53.57424196555899,-3.181986396235182],[-53.48501760743701,-2.7607045423646257],[-53.366515045430695,-2.201669289048745],[-53.36739521518798,-2.201229277826864],[-53.503736468351704,-2.172028155015973],[-54.07179303476617,-2.0501829843941812],[-55.000633249850154,-1.8503483890391064],[-55.00210684841422,-1.8503500401873327],[-55.183916353853604,-2.7004034256239575],[-55.365765938725694,-3.551359152912664],[-55.37296289511377,-3.585141283357876],[-55.288795078674084,-3.6034587270236162],[-54.75477297339044,-3.7194527325764106],[-54.11574040875037,-3.857728151405666],[-53.83272573365923,-3.918774865595274],[-53.73504269419331,-3.939814567253023]]]}";9;9;NA
"219";"1_1_LC08_227062_20170819";8,35;8,35;1,011977;"2_23_0_1a";9,747;7,698;5,979;NA;"LC08_L1TP_227062_20170819_20170826_01_T1";1503750966000;"generate_pixel_qa_1.6.0";"LANDSAT_8";2017-08-19 13:48:17;60,474876;31,994118;"LaSRC_1.3.0";227;62;584686548;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.747692092574084,-3.9393686088570066, -53.7473616089596,-3.939190330546377, -53.74696557674867,-3.9379812344092464, -53.72136446332831,-3.8173391722252945, -53.58531410451783,-3.1755209734839887, -53.498474309871405,-2.76534990093696, -53.384910506464465,-2.2294919133719295, -53.378924929440046,-2.2010529474609584, -55.00106417115454,-1.852524980600236, -55.0136758570859,-1.8498206316033903, -55.014528754549815,-1.8498215391760888, -55.01490467453349,-1.8509607348632942, -55.19994377762475,-2.716432861122202, -55.38516935728854,-3.583496185697847, -55.385167583963025,-3.584546984788356, -55.38444812345053,-3.584906822632637, -55.379001612176204,-3.586112743648263, -55.29797496965609,-3.603747276149035, -55.047031790579915,-3.6583056253018547, -53.779700114855196,-3.932485406685723, -53.747692092574084,-3.9393686088570066)";"LANDSAT/LC08/C01/T1_SR/LC08_227062_20170819";1503150497060;1522719856405430;"{""type"":""Polygon"",""coordinates"":[[[-53.747692092574084,-3.9393686088570066],[-53.7473616089596,-3.939190330546377],[-53.74696557674867,-3.9379812344092464],[-53.72136446332831,-3.8173391722252945],[-53.58531410451783,-3.1755209734839887],[-53.498474309871405,-2.76534990093696],[-53.384910506464465,-2.2294919133719295],[-53.378924929440046,-2.2010529474609584],[-55.00106417115454,-1.852524980600236],[-55.0136758570859,-1.8498206316033903],[-55.014528754549815,-1.8498215391760888],[-55.01490467453349,-1.8509607348632942],[-55.19994377762475,-2.716432861122202],[-55.38516935728854,-3.583496185697847],[-55.385167583963025,-3.584546984788356],[-55.38444812345053,-3.584906822632637],[-55.379001612176204,-3.586112743648263],[-55.29797496965609,-3.603747276149035],[-55.047031790579915,-3.6583056253018547],[-53.779700114855196,-3.932485406685723],[-53.747692092574084,-3.9393686088570066]]]}";9;9;NA
"220";"1_1_LC08_227062_20170904";4,72;4,72;1,008342;"2_23_0_1a";9,719;7,174;6,556;NA;"LC08_L1TP_227062_20170904_20170916_01_T1";1505591529000;"generate_pixel_qa_1.6.0";"LANDSAT_8";2017-09-04 13:48:19;69,797081;28,716957;"LaSRC_1.3.0";227;62;561996115;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-55.37815681330035,-3.5848251876328487, -55.37798084623261,-3.5852002622416936, -55.33606441287791,-3.5943226305683993, -55.21612994838902,-3.6204091979208135, -53.937768637914246,-3.8972145990441867, -53.76224280849211,-3.935033632618295, -53.741174469978745,-3.93956400178355, -53.74005938466799,-3.939559587566033, -53.71302174665501,-3.812158925456025, -53.57856786121701,-3.1779369452685167, -53.49066865993697,-2.7628885760121986, -53.37204468944578,-2.2028958780254597, -53.37204856021622,-2.2012868889104666, -53.37849185873898,-2.199894247250326, -53.87774400993719,-2.092904648500925, -54.993245889625456,-1.85305857620694, -55.00585749947206,-1.8503543091492898, -55.0071668281903,-1.8503557506317871, -55.007589711910626,-1.850782220176006, -55.19306179156521,-2.718321488147262, -55.37815681330035,-3.5848251876328487)";"LANDSAT/LC08/C01/T1_SR/LC08_227062_20170904";1504532899590;1522719856820313;"{""type"":""Polygon"",""coordinates"":[[[-55.37815681330035,-3.5848251876328487],[-55.37798084623261,-3.5852002622416936],[-55.33606441287791,-3.5943226305683993],[-55.21612994838902,-3.6204091979208135],[-53.937768637914246,-3.8972145990441867],[-53.76224280849211,-3.935033632618295],[-53.741174469978745,-3.93956400178355],[-53.74005938466799,-3.939559587566033],[-53.71302174665501,-3.812158925456025],[-53.57856786121701,-3.1779369452685167],[-53.49066865993697,-2.7628885760121986],[-53.37204468944578,-2.2028958780254597],[-53.37204856021622,-2.2012868889104666],[-53.37849185873898,-2.199894247250326],[-53.87774400993719,-2.092904648500925],[-54.993245889625456,-1.85305857620694],[-55.00585749947206,-1.8503543091492898],[-55.0071668281903,-1.8503557506317871],[-55.007589711910626,-1.850782220176006],[-55.19306179156521,-2.718321488147262],[-55.37815681330035,-3.5848251876328487]]]}";9;9;NA
"221";"1_2_LE07_226061_20170921";6;6;1,00392;"2_23_0_1a";4,815;3,565;3,236;NA;"LE07_L1TP_226061_20170921_20171019_01_T1";1508404639000;"generate_pixel_qa_1.6.0";"LANDSAT_7";2017-09-21 13:44:12;85,694405;24,798943;"LEDAPS_3.2.1";226;61;308825915;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.10214771961843,-2.1900778665814147, -52.50331591499973,-2.2781680107400617, -51.83984582294941,-2.375450716609935, -51.834868836845324,-2.36398484879826, -51.49719473692663,-0.7680866490101639, -51.49892684327793,-0.7599450019786129, -53.215787292524254,-0.5070377986172929, -53.2180038293561,-0.5070369995403701, -53.2224274035707,-0.5134337845673362, -53.246998492260694,-0.6260292894638476, -53.28237081566813,-0.7895492359952879, -53.28804312205084,-0.8158529138855832, -53.4522515714816,-1.5837043533272275, -53.5547852569088,-2.0667651576226405, -53.56104002863772,-2.100924212008723, -53.56404747291547,-2.1183559163857124, -53.56228146736265,-2.122222208027097, -53.43706642254469,-2.1407065349877197, -53.10214771961843,-2.1900778665814147)";"LANDSAT/LE07/C01/T1_SR/LE07_226061_20170921";1506001452860;1523005443023009;"{""type"":""Polygon"",""coordinates"":[[[-53.10214771961843,-2.1900778665814147],[-52.50331591499973,-2.2781680107400617],[-51.83984582294941,-2.375450716609935],[-51.834868836845324,-2.36398484879826],[-51.49719473692663,-0.7680866490101639],[-51.49892684327793,-0.7599450019786129],[-53.215787292524254,-0.5070377986172929],[-53.2180038293561,-0.5070369995403701],[-53.2224274035707,-0.5134337845673362],[-53.246998492260694,-0.6260292894638476],[-53.28237081566813,-0.7895492359952879],[-53.28804312205084,-0.8158529138855832],[-53.4522515714816,-1.5837043533272275],[-53.5547852569088,-2.0667651576226405],[-53.56104002863772,-2.100924212008723],[-53.56404747291547,-2.1183559163857124],[-53.56228146736265,-2.122222208027097],[-53.43706642254469,-2.1407065349877197],[-53.10214771961843,-2.1900778665814147]]]}";NA;NA;NA
"222";"1_2_LE07_227061_20170710";9;9;1,01663;"2_19_0c";7,844;3,251;7,139;NA;"LE07_L1TP_227061_20170710_20170805_01_T1";1501926132000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2017-07-10 13:50:28;47,386986;35,984501;"LEDAPS_3.2.0";227;61;291553310;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-54.287069498944334,-0.5835748092199159, -54.779870368347275,-0.5128304955354136, -54.784268769949705,-0.5210604286368321, -54.79055881068462,-0.5460313331058048, -54.80400743252163,-0.6062513432012391, -54.826324685478475,-0.7098685744206544, -54.92600979303846,-1.1759047710494268, -55.111968819683284,-2.047083664080913, -55.124302700707936,-2.107057636407842, -55.125647452143994,-2.116335082473666, -55.1234097193614,-2.1280766502593447, -53.41255296090046,-2.3733689812936145, -53.40387585825714,-2.373045330288871, -53.399663859310536,-2.3713378492097315, -53.37381875864966,-2.250592825123746, -53.21095856227119,-1.4826702992488296, -53.13401383987774,-1.1204807942049786, -53.058966298950516,-0.7666636255924291, -53.069131133122085,-0.7581524965656223, -54.287069498944334,-0.5835748092199159)";"LANDSAT/LE07/C01/T1_SR/LE07_227061_20170710";1499694628750;1522995932839706;"{""type"":""Polygon"",""coordinates"":[[[-54.287069498944334,-0.5835748092199159],[-54.779870368347275,-0.5128304955354136],[-54.784268769949705,-0.5210604286368321],[-54.79055881068462,-0.5460313331058048],[-54.80400743252163,-0.6062513432012391],[-54.826324685478475,-0.7098685744206544],[-54.92600979303846,-1.1759047710494268],[-55.111968819683284,-2.047083664080913],[-55.124302700707936,-2.107057636407842],[-55.125647452143994,-2.116335082473666],[-55.1234097193614,-2.1280766502593447],[-53.41255296090046,-2.3733689812936145],[-53.40387585825714,-2.373045330288871],[-53.399663859310536,-2.3713378492097315],[-53.37381875864966,-2.250592825123746],[-53.21095856227119,-1.4826702992488296],[-53.13401383987774,-1.1204807942049786],[-53.058966298950516,-0.7666636255924291],[-53.069131133122085,-0.7581524965656223],[-54.287069498944334,-0.5835748092199159]]]}";NA;NA;NA
"223";"1_2_LE07_227061_20170726";10;10;1,015609;"2_19_0c";6,915;3,131;6,166;NA;"LE07_L1TP_227061_20170726_20170821_01_T1";1503308237000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2017-07-26 13:50:28;51,663013;34,52924;"LEDAPS_3.2.0";227;61;298893951;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.06291334040168,-0.7581780936601772, -53.118235775715796,-0.75023408285826, -54.63670579765014,-0.5324795324889601, -54.772464513173546,-0.5130065959223559, -54.77789041754882,-0.519930365592891, -54.78463183422347,-0.5460295530521272, -54.951224073209886,-1.3268707089827734, -55.117563856880984,-2.107877270764299, -55.11782465220045,-2.1163279210743293, -55.116701840595184,-2.128312309831093, -53.405811514382854,-2.373593943396194, -53.39740788467236,-2.373571936686892, -53.393166674726054,-2.3715675448264575, -53.37278952819614,-2.277202721149445, -53.31942478036072,-2.026459456123502, -53.28292038239355,-1.8541193726598273, -53.18046661780437,-1.3707722861444018, -53.13103146083832,-1.1378076151742453, -53.05259602551194,-0.7665833370362461, -53.06291334040168,-0.7581780936601772)";"LANDSAT/LE07/C01/T1_SR/LE07_227061_20170726";1501077028040;1522995933534006;"{""type"":""Polygon"",""coordinates"":[[[-53.06291334040168,-0.7581780936601772],[-53.118235775715796,-0.75023408285826],[-54.63670579765014,-0.5324795324889601],[-54.772464513173546,-0.5130065959223559],[-54.77789041754882,-0.519930365592891],[-54.78463183422347,-0.5460295530521272],[-54.951224073209886,-1.3268707089827734],[-55.117563856880984,-2.107877270764299],[-55.11782465220045,-2.1163279210743293],[-55.116701840595184,-2.128312309831093],[-53.405811514382854,-2.373593943396194],[-53.39740788467236,-2.373571936686892],[-53.393166674726054,-2.3715675448264575],[-53.37278952819614,-2.277202721149445],[-53.31942478036072,-2.026459456123502],[-53.28292038239355,-1.8541193726598273],[-53.18046661780437,-1.3707722861444018],[-53.13103146083832,-1.1378076151742453],[-53.05259602551194,-0.7665833370362461],[-53.06291334040168,-0.7581780936601772]]]}";NA;NA;NA
"224";"1_2_LE07_227061_20170811";11;11;1,013446;"2_19_0c";4,928;3,104;3,827;NA;"LE07_L1TP_227061_20170811_20170906_01_T1";1504690097000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2017-08-11 13:50:25;57,904366;32,060566;"LEDAPS_3.2.0";227;61;314000857;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-54.76441828233202,-0.519656740991596, -54.76712463932642,-0.5283858416539129, -54.77519670397573,-0.5633868171344102, -54.80128007951715,-0.6840909222486555, -54.98928490711976,-1.5641099557113862, -55.10113258600997,-2.0904753713674755, -55.105616534002166,-2.1139353444909643, -55.10456879377755,-2.1281031769361416, -53.39295561732595,-2.3735602739498485, -53.383934993376776,-2.3735365410318074, -53.38026476293657,-2.371536216648129, -53.346977747583665,-2.21612601747981, -53.2974473285312,-1.983073486732172, -53.24067376159399,-1.7156354270984135, -53.13669373327743,-1.2250668694418347, -53.03948926448126,-0.7661879172105723, -53.04988517210875,-0.757773568002502, -54.75951925002807,-0.512605860635865, -54.76441828233202,-0.519656740991596)";"LANDSAT/LE07/C01/T1_SR/LE07_227061_20170811";1502459425550;1522995934073641;"{""type"":""Polygon"",""coordinates"":[[[-54.76441828233202,-0.519656740991596],[-54.76712463932642,-0.5283858416539129],[-54.77519670397573,-0.5633868171344102],[-54.80128007951715,-0.6840909222486555],[-54.98928490711976,-1.5641099557113862],[-55.10113258600997,-2.0904753713674755],[-55.105616534002166,-2.1139353444909643],[-55.10456879377755,-2.1281031769361416],[-53.39295561732595,-2.3735602739498485],[-53.383934993376776,-2.3735365410318074],[-53.38026476293657,-2.371536216648129],[-53.346977747583665,-2.21612601747981],[-53.2974473285312,-1.983073486732172],[-53.24067376159399,-1.7156354270984135],[-53.13669373327743,-1.2250668694418347],[-53.03948926448126,-0.7661879172105723],[-53.04988517210875,-0.757773568002502],[-54.75951925002807,-0.512605860635865],[-54.76441828233202,-0.519656740991596]]]}";NA;NA;NA
"225";"1_2_LE07_227061_20171030";10;10;0,992961;"2_23_0_1a";7,008;3,232;6,218;NA;"LE07_L1TP_227061_20171030_20171125_01_T1";1511608733000;"generate_pixel_qa_1.6.0";"LANDSAT_7";2017-10-30 13:50:27;120,541885;25,46656;"LEDAPS_3.2.1";227;61;334825650;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.339822118559056,-1.932517439634284, -53.15132904814026,-1.0438665067441268, -53.09833354272627,-0.793594085775854, -53.092967789335205,-0.7678183834606622, -53.09409028535859,-0.7596806611542102, -54.813298632943265,-0.5060984265099076, -54.816965679048316,-0.5129192801404482, -54.85382109117722,-0.6770618109507541, -54.93498630945074,-1.0560229257442009, -55.060100319675044,-1.642571529124922, -55.14969592855385,-2.065303294432245, -55.15693589807088,-2.1003088950286, -55.160172472894104,-2.1172393820956343, -55.15761682434455,-2.1212283617826335, -53.43706271327301,-2.3751312904585236, -53.43164852579276,-2.363879167548881, -53.39842451896662,-2.2086682507035262, -53.339822118559056,-1.932517439634284)";"LANDSAT/LE07/C01/T1_SR/LE07_227061_20171030";1509371427290;1522995936718490;"{""type"":""Polygon"",""coordinates"":[[[-53.339822118559056,-1.932517439634284],[-53.15132904814026,-1.0438665067441268],[-53.09833354272627,-0.793594085775854],[-53.092967789335205,-0.7678183834606622],[-53.09409028535859,-0.7596806611542102],[-54.813298632943265,-0.5060984265099076],[-54.816965679048316,-0.5129192801404482],[-54.85382109117722,-0.6770618109507541],[-54.93498630945074,-1.0560229257442009],[-55.060100319675044,-1.642571529124922],[-55.14969592855385,-2.065303294432245],[-55.15693589807088,-2.1003088950286],[-55.160172472894104,-2.1172393820956343],[-55.15761682434455,-2.1212283617826335],[-53.43706271327301,-2.3751312904585236],[-53.43164852579276,-2.363879167548881],[-53.39842451896662,-2.2086682507035262],[-53.339822118559056,-1.932517439634284]]]}";NA;NA;NA
"226";"1_2_LE07_227062_20170608";12;12;1,015048;"2_19_0c";9,303;4,468;8,16;NA;"LE07_L1TP_227062_20170608_20170704_01_T1";1499161474000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2017-06-08 13:50:48;43,672848;36,496872;"LEDAPS_3.2.0";227;62;307483111;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-55.064583109822834,-1.960825724136047, -55.083852316875,-1.958078774011937, -55.089938730542755,-1.9656119152386178, -55.09988021346916,-2.008274772684557, -55.24463620101879,-2.685165520291632, -55.389319038109484,-3.362135177628484, -55.42735661138265,-3.5434384617375474, -55.430034573707886,-3.5608530682816926, -55.428332925567496,-3.5729553845212045, -55.39250811037514,-3.578149448073171, -53.715010566430365,-3.8191943432292517, -53.70564751447225,-3.8188447963511374, -53.701702754665035,-3.8171286410136416, -53.675965435655996,-3.6963195289485724, -53.59376511792476,-3.3080343243793946, -53.4777449678852,-2.7602765657850727, -53.36149223149248,-2.21248143884132, -53.37153523191751,-2.2041040169275745, -54.33935176735264,-2.06529042211632, -55.064583109822834,-1.960825724136047)";"LANDSAT/LE07/C01/T1_SR/LE07_227062_20170608";1496929848410;1522997124187721;"{""type"":""Polygon"",""coordinates"":[[[-55.064583109822834,-1.960825724136047],[-55.083852316875,-1.958078774011937],[-55.089938730542755,-1.9656119152386178],[-55.09988021346916,-2.008274772684557],[-55.24463620101879,-2.685165520291632],[-55.389319038109484,-3.362135177628484],[-55.42735661138265,-3.5434384617375474],[-55.430034573707886,-3.5608530682816926],[-55.428332925567496,-3.5729553845212045],[-55.39250811037514,-3.578149448073171],[-53.715010566430365,-3.8191943432292517],[-53.70564751447225,-3.8188447963511374],[-53.701702754665035,-3.8171286410136416],[-53.675965435655996,-3.6963195289485724],[-53.59376511792476,-3.3080343243793946],[-53.4777449678852,-2.7602765657850727],[-53.36149223149248,-2.21248143884132],[-53.37153523191751,-2.2041040169275745],[-54.33935176735264,-2.06529042211632],[-55.064583109822834,-1.960825724136047]]]}";NA;NA;NA
"227";"1_2_LE07_227062_20170624";7;7;1,016438;"2_19_0c";4,993;4,013;2,971;NA;"LE07_L1TP_227062_20170624_20170720_01_T1";1500542907000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2017-06-24 13:50:51;43,890438;37,408558;"LEDAPS_3.2.0";227;62;282194560;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.61665494466105,-3.3934584281901374, -53.58189990375607,-3.2296952901609455, -53.457610681407225,-2.6430548279272306, -53.37728688440933,-2.2636028064820377, -53.366340462091706,-2.2116782265927784, -53.37683372683442,-2.203161895943274, -54.40404495308335,-2.055908353504546, -55.089263562859465,-1.9572586163585353, -55.09398766125141,-1.9645462101386377, -55.10982698404095,-2.033514660308732, -55.271600417442144,-2.788293985385727, -55.43329940462487,-3.5431866479166287, -55.43462287795361,-3.5603098845685284, -55.43460268435759,-3.5722545389397204, -53.71875058084323,-3.818355088191438, -53.70967677409103,-3.818320272499076, -53.706556039910495,-3.8163085436701207, -53.69649321039875,-3.769613188569143, -53.61665494466105,-3.3934584281901374)";"LANDSAT/LE07/C01/T1_SR/LE07_227062_20170624";1498312251510;1522997124915451;"{""type"":""Polygon"",""coordinates"":[[[-53.61665494466105,-3.3934584281901374],[-53.58189990375607,-3.2296952901609455],[-53.457610681407225,-2.6430548279272306],[-53.37728688440933,-2.2636028064820377],[-53.366340462091706,-2.2116782265927784],[-53.37683372683442,-2.203161895943274],[-54.40404495308335,-2.055908353504546],[-55.089263562859465,-1.9572586163585353],[-55.09398766125141,-1.9645462101386377],[-55.10982698404095,-2.033514660308732],[-55.271600417442144,-2.788293985385727],[-55.43329940462487,-3.5431866479166287],[-55.43462287795361,-3.5603098845685284],[-55.43460268435759,-3.5722545389397204],[-53.71875058084323,-3.818355088191438],[-53.70967677409103,-3.818320272499076],[-53.706556039910495,-3.8163085436701207],[-53.69649321039875,-3.769613188569143],[-53.61665494466105,-3.3934584281901374]]]}";NA;NA;NA
"228";"1_2_LE07_227062_20170710";0;0;1,01663;"2_19_0c";5,286;3,393;4,053;NA;"LE07_L1TP_227062_20170710_20170807_01_T1";1502098739000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2017-07-10 13:50:52;46,165787;37,125309;"LEDAPS_3.2.0";227;62;236626653;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-55.092373603319814,-1.9610181265335824, -55.0964097735033,-1.9778875153762157, -55.12483915068476,-2.1075903109905094, -55.236487147494,-2.629540292945834, -55.34808927039531,-3.151538617165829, -55.40113218795778,-3.401765106320191, -55.43151599185704,-3.545307234804848, -55.43462338490587,-3.565514120787031, -55.43283098909975,-3.569398738093497, -53.710099334165434,-3.82374328285031, -53.70457984748081,-3.8122515457043433, -53.692426185975584,-3.7557668654094023, -53.63865095292592,-3.501912520616438, -53.565700152514886,-3.156761857936638, -53.46889862724082,-2.699162835404131, -53.3665458446092,-2.216107551152801, -53.36891618414346,-2.207545645126793, -55.0878242104644,-1.9538480665312066, -55.092373603319814,-1.9610181265335824)";"LANDSAT/LE07/C01/T1_SR/LE07_227062_20170710";1499694652670;1538942012700641;"{""type"":""Polygon"",""coordinates"":[[[-55.092373603319814,-1.9610181265335824],[-55.0964097735033,-1.9778875153762157],[-55.12483915068476,-2.1075903109905094],[-55.236487147494,-2.629540292945834],[-55.34808927039531,-3.151538617165829],[-55.40113218795778,-3.401765106320191],[-55.43151599185704,-3.545307234804848],[-55.43462338490587,-3.565514120787031],[-55.43283098909975,-3.569398738093497],[-53.710099334165434,-3.82374328285031],[-53.70457984748081,-3.8122515457043433],[-53.692426185975584,-3.7557668654094023],[-53.63865095292592,-3.501912520616438],[-53.565700152514886,-3.156761857936638],[-53.46889862724082,-2.699162835404131],[-53.3665458446092,-2.216107551152801],[-53.36891618414346,-2.207545645126793],[-55.0878242104644,-1.9538480665312066],[-55.092373603319814,-1.9610181265335824]]]}";NA;NA;NA
